CustomerId,FirstName,LastName,Country,City,DOB
57,Cheryl,Morse,Belgium,Antwerp,04/02/1991
58,Janell,Chaney,Portugal,Braga,10/26/1942
59,Rhonda,Mooney,France,Paris,11/18/1993
60,Glenna,Bishop,Belgium,Brussels,11/03/1956
61,Scotty,Harrison,Portugal,Lisbon,09/09/1994
62,Everett,Bender,Portugal,Lisbon,07/16/1949
63,Jerald,Black,Portugal,Lisbon,02/23/1942
64,Rena,Graves,Portugal,Lisbon,03/05/1983
65,Rebekah,McGowan,Portugal,Lisbon,04/22/1978
66,Karl,Dean,England,London,07/22/1957
67,Lorna,Knight,England,London,03/21/2000
68,Lacy,Guy,Belgium,Brussels,10/03/1955
69,Madelyn,Carrillo,France,Paris,05/16/1971
70,Porter,Pace,Portugal,Porto,01/17/1984
71,Shelby,Ferrell,Portugal,Lisbon,11/02/1957
72,Marta,Parsons,Belgium,Brussels,02/25/1991
73,Quentin,Lara,Belgium,Brussels,08/14/1948
74,Kasey,Owen,Belgium,Brussels,10/25/1942
75,Maxwell,Walter,Belgium,Brussels,05/26/1994
76,Terrie,Cruz,Portugal,Lisbon,03/12/1951
77,Dolly,Boyer,Belgium,Antwerp,09/17/1969
78,Chet,Knowles,Ireland,Tralee,04/27/1968
79,Caleb,Mullins,Belgium,Brussels,04/16/1943
80,Krystal,Daniel,England,London,05/17/1987
81,Deana,Blevins,England,Liverpool,06/15/1978
82,Pauline,Wilder,England,Manchester,09/03/1951
83,Victor,Payne,Portugal,Lisbon,06/05/1999
84,Hazel,Harper,Portugal,Porto,08/25/1970
85,Jeannine,Cannon,Belgium,Brussels,09/22/1951
86,Shauna,Talley,England,Manchester,03/23/1974
87,Bethany,Cherry,England,London,10/06/1976
88,Angelo,Puckett,Belgium,Brussels,05/23/1981
89,Dominick,Malone,France,Paris,09/08/1973
90,Myrna,Love,England,Liverpool,01/01/1986
91,Filiberto,Tyler,Belgium,Brussels,08/25/1976
92,Cortez,Thompson,England,Manchester,01/11/1986
93,Kristy,Chase,Portugal,Lisbon,06/19/1967
94,Francis,Hurley,Portugal,Porto,03/13/1986
95,Saul,Lynn,England,Liverpool,09/18/1988
96,Ray,Dillon,England,Liverpool,07/09/1976
97,Jamar,Quinn,Portugal,Lisbon,11/22/1989
98,Tisha,Cobb,Ireland,Tralee,05/16/1967
99,Marisa,Knapp,Portugal,Lisbon,05/13/1993
100,Leslie,McClain,Portugal,Porto,10/16/1987
101,Bernadine,Harper,England,London,11/21/1950
102,Spencer,Waters,England,Liverpool,06/23/1967
103,Jayson,Boone,England,Liverpool,05/09/1991
104,Rosalie,Conrad,England,London,07/03/1996
105,Beulah,McClure,Portugal,Lisbon,07/23/1984
106,Kerry,Stout,Ireland,Limerick,11/22/1944
107,Carla,Thornton,Belgium,Brussels,11/24/2002
108,Daron,McLaughlin,Ireland,Limerick,04/09/1948
109,Major,Nixon,Portugal,Lisbon,09/13/1954
110,Hai,Matthews,Portugal,Lisbon,08/17/1988
111,Nolan,Boone,Ireland,Tralee,04/18/2000
112,Ian,Peterson,Belgium,Brussels,06/13/1949
113,Dominick,Clay,Ireland,Tralee,09/12/1972
114,Candy,Dickerson,England,Liverpool,08/20/1958
115,Elvira,Jarvis,England,London,03/01/1979
116,Benton,Bryan,Portugal,Porto,01/22/1991
117,Ed,Ray,England,London,10/25/2000
118,Colton,Frost,England,Liverpool,02/06/1981
119,Darla,Nieves,Portugal,Lisbon,02/24/1956
120,Dallas,Potts,England,Liverpool,09/25/2001
121,Dawn,Mann,England,Manchester,06/13/1967
122,Donnie,Merritt,Belgium,Brussels,09/22/1978
123,Joni,Hughes,Portugal,Porto,11/04/1986
124,Bart,Monroe,Ireland,Limerick,08/09/1977
125,Francisca,Moore,Portugal,Porto,09/01/1980
126,Osvaldo,Sanchez,Portugal,Porto,07/25/1947
127,Sabrina,Oliver,Portugal,Lisbon,10/07/1961
128,Santos,Johns,Portugal,Lisbon,03/07/1943
129,Mel,Maldonado,Belgium,Brussels,08/15/1986
130,Pablo,Alston,Portugal,Lisbon,01/05/1951
131,Virgil,Marshall,England,London,03/27/1991
132,Tony,Harding,Belgium,Brussels,01/09/1960
133,Alyssa,Frederick,Belgium,Antwerp,06/13/1990
134,Vernon,Rice,Portugal,Porto,06/10/1949
135,Aline,Vaughn,Portugal,Lisbon,06/20/1966
136,Erasmo,Horton,Belgium,Brussels,04/10/1968
137,Michael,Guzman,Portugal,Porto,10/02/1954
138,Carey,Whitehead,England,Liverpool,03/19/1977
139,Jed,Carlson,Portugal,Porto,07/01/1948
140,Vonda,Townsend,England,Liverpool,02/18/1995
141,Lloyd,Shepard,Ireland,Tralee,10/04/1951
142,Jonas,Mueller,Belgium,Brussels,01/18/1988
143,Summer,Clements,Belgium,Brussels,11/27/1980
144,Kirby,Parsons,England,Manchester,11/08/1983
145,Jordon,Madden,Ireland,Tralee,07/17/1965
146,Brendon,Durham,Portugal,Porto,05/13/1993
147,Garrett,Vega,Ireland,Tralee,01/17/1985
148,Diego,Galloway,England,Manchester,09/11/1955
149,Selma,Sandoval,Ireland,Limerick,02/12/1971
150,Jarrod,Myers,Portugal,Lisbon,04/08/1997
151,Donnie,Bowen,Ireland,Tralee,03/24/1988
152,Miranda,Crosby,England,London,08/19/2002
153,Phil,Lambert,France,Paris,06/12/1986
154,Reuben,Cain,Belgium,Brussels,01/27/1960
155,Sophie,Velez,England,London,03/16/1961
156,Joanna,Hill,Portugal,Porto,09/07/1967
157,Ronnie,McDowell,Ireland,Tralee,10/21/1991
158,Rita,Harris,Ireland,Tralee,06/13/1943
159,Abe,Glass,Portugal,Porto,07/17/1961
160,Catherine,Bradford,England,London,07/20/1980
161,Dalton,Nelson,Portugal,Braga,11/08/1987
162,Terrence,Estes,Portugal,Porto,01/16/1943
163,Ken,Burns,England,Liverpool,06/23/1988
164,Archie,Schmidt,England,Birmingham,09/07/1979
165,Dorothy,Cherry,Belgium,Brussels,08/23/1948
166,Jonas,Hays,England,London,01/16/1961
167,Tad,Watts,Portugal,Lisbon,07/06/1949
168,Katy,Tucker,Portugal,Lisbon,03/01/1991
169,Rena,Chan,Portugal,Porto,07/15/1997
170,Gertrude,Logan,England,London,04/26/1954
171,Carolina,Wiley,Portugal,Lisbon,11/19/1998
172,Everett,Morton,Portugal,Lisbon,09/06/1943
173,Ollie,Colon,England,London,01/23/1972
174,Jacquelyn,Brady,England,London,08/22/1972
175,Olga,Webster,Belgium,Brussels,10/05/1954
176,Virgie,Forbes,Portugal,Lisbon,07/17/1949
177,Hollie,Conway,England,Manchester,04/17/1989
178,Winnie,Sherman,Belgium,Brussels,01/27/1978
179,Nancy,Bullock,England,Liverpool,09/23/1944
180,Carol,Hobbs,Portugal,Lisbon,10/04/1961
181,Wilbur,Jensen,Ireland,Tralee,06/17/1942
182,Elvira,Howell,England,Liverpool,06/03/1985
183,Chuck,Rodgers,Portugal,Porto,01/26/1987
184,Brandon,Downs,Portugal,Porto,09/23/1956
185,Jude,Conrad,Portugal,Lisbon,11/16/1980
186,Marsha,Byrd,Portugal,Porto,09/13/1995
187,Rachael,Johnston,England,London,02/14/1957
188,Dino,Nash,Portugal,Lisbon,04/19/1984
189,Nigel,Bender,Belgium,Antwerp,05/14/1981
190,Dana,Prince,England,Liverpool,06/23/1977
191,Bud,Hickman,Ireland,Limerick,08/21/1966
192,Heath,Rosa,England,London,06/16/1977
193,Martha,McIntosh,Belgium,Brussels,02/09/1964
194,Sergio,Charles,Portugal,Lisbon,07/22/1965
195,Bonnie,Rocha,Ireland,Tralee,01/05/1984
196,Hank,Ross,Portugal,Porto,05/13/1966
197,Alexandra,Stein,England,London,10/17/1989
198,Burt,Huber,England,Birmingham,05/14/1961
199,Efrain,Espinoza,Ireland,Limerick,03/09/1948
200,Romeo,Kaufman,England,London,09/06/1964
201,Edmund,Craft,England,Liverpool,02/06/1998
202,Leslie,Holder,Portugal,Porto,03/27/1969
203,Ernestine,Hampton,Portugal,Porto,07/17/1985
204,Danny,Waters,Portugal,Lisbon,07/21/1953
205,Jarred,Rollins,Portugal,Lisbon,08/08/1971
206,Long,Harvey,Portugal,Porto,10/04/1994
207,Tricia,Holloway,Portugal,Lisbon,10/09/1963
208,Rachelle,Hicks,Belgium,Antwerp,09/08/1976
209,Ward,Jacobson,France,Paris,11/26/1989
210,Rodolfo,Dotson,Portugal,Porto,04/16/1977
211,Dillon,Sexton,England,Liverpool,02/20/1987
212,Mavis,Marshall,Portugal,Porto,05/05/1957
213,Dionne,Nash,Portugal,Porto,11/20/1959
214,Wanda,McLeod,Portugal,Lisbon,03/19/1991
215,Lane,Stokes,Belgium,Brussels,07/07/1997
216,Adolfo,Calderon,Portugal,Lisbon,08/21/2000
217,Eliza,Burch,Portugal,Lisbon,01/23/1961
218,Vicente,Ashley,England,London,07/27/1993
219,Renaldo,Pitts,Ireland,Limerick,04/15/1962
220,Otis,Carver,Portugal,Porto,02/06/1962
221,Jan,Strickland,Ireland,Tralee,07/03/1965
222,Jo,Clements,England,Birmingham,02/16/1953
223,Lynda,Shannon,Portugal,Lisbon,10/20/1955
224,Jacklyn,Valdez,Portugal,Lisbon,04/25/1996
225,Dante,Lancaster,England,Liverpool,11/13/1989
226,Jimmie,Hunter,Portugal,Lisbon,04/14/1944
227,Dawn,Hunt,Portugal,Lisbon,09/23/1959
228,Sammie,Knox,England,London,11/10/1962
229,Nichole,Hines,England,Liverpool,08/15/1960
230,Willie,Pate,Belgium,Antwerp,08/13/1955
231,Wiley,Hampton,Portugal,Porto,09/21/1947
232,Mabel,Baldwin,England,Birmingham,02/19/1989
233,Augusta,Patel,England,Liverpool,03/04/1997
234,Nikki,Pate,Portugal,Braga,08/25/1968
235,Gilbert,Mitchell,Portugal,Lisbon,02/05/1962
236,Vera,Tran,England,Liverpool,08/04/1989
237,Ismael,Riggs,Belgium,Brussels,06/21/1961
238,Eunice,Newton,Ireland,Tralee,10/01/1942
239,Toby,Brown,Belgium,Brussels,02/17/1974
240,Julia,Allen,Portugal,Lisbon,02/12/1967
241,Sasha,Tyson,Portugal,Porto,03/07/1964
242,Cindy,Rocha,Portugal,Lisbon,10/14/1948
243,Elisa,Poole,Ireland,Tralee,05/12/1977
244,Elvia,Riggs,England,London,02/05/1997
245,Brock,Fernandez,Ireland,Tralee,02/24/1987
246,James,Rivera,Portugal,Lisbon,08/21/1977
247,Eugenio,Richards,Belgium,Brussels,04/15/1961
248,Guillermo,Carrillo,England,Liverpool,10/19/1986
249,Norbert,Rice,France,Paris,10/22/1949
250,Ladonna,Gonzales,England,London,04/10/1995
251,Von,Richardson,Ireland,Limerick,09/16/1944
252,Alexis,Brock,England,London,06/03/1983
253,Arlene,Hahn,England,London,08/05/1999
254,Marlin,Mendez,Portugal,Porto,02/24/1983
255,Eula,Howard,Portugal,Lisbon,10/01/1983
256,Cleo,Wiggins,Ireland,Limerick,05/23/1999
257,Sherri,Garner,Portugal,Porto,01/07/1989
258,Jeffery,Whitley,France,Paris,01/24/1963
259,Heather,Adams,England,Manchester,04/23/2000
260,Elise,Larson,England,Liverpool,03/17/1999
261,Augusta,Gentry,Portugal,Lisbon,10/20/1966
262,Yvette,Duke,Belgium,Brussels,06/03/1953
263,Lottie,Barlow,Ireland,Limerick,11/17/1983
264,Amado,Fulton,England,Liverpool,04/13/1957
265,Esperanza,Sanford,Belgium,Brussels,07/19/1996
266,Graham,Klein,Belgium,Antwerp,06/17/1962
267,Winnie,Short,Portugal,Lisbon,03/04/1965
268,Billy,Barr,Ireland,Tralee,05/09/2000
269,Odell,Downs,Portugal,Lisbon,09/12/1960
270,Dale,Beasley,England,Liverpool,11/19/2002
271,Jo,Beach,Belgium,Brussels,06/14/1983
272,Leanna,Chan,England,Liverpool,09/05/1956
273,Houston,Alexander,Belgium,Antwerp,06/14/1972
274,Jason,Vasquez,Portugal,Lisbon,09/19/1991
275,Jackie,Jackson,Portugal,Lisbon,09/18/1963
276,Anna,Davidson,Portugal,Lisbon,05/09/1950
277,Josephine,Foreman,Belgium,Brussels,01/08/1950
278,Weldon,McKnight,Portugal,Lisbon,03/04/1953
279,Luz,Andrews,England,London,06/21/2000
280,Corine,Wong,Belgium,Brussels,03/04/1972
281,Caitlin,Hebert,Portugal,Lisbon,04/06/1942
282,Bradly,Molina,England,London,04/13/1959
283,Harris,Medina,Portugal,Lisbon,02/01/1952
284,Augustus,Williams,Portugal,Lisbon,01/07/1970
285,Vilma,Kelley,Portugal,Porto,07/12/1960
286,Joesph,McBride,Portugal,Porto,06/10/1974
287,Susana,Neal,England,London,08/22/1982
288,Lindsay,Patton,Portugal,Porto,10/17/1968
289,Rena,Bray,England,London,03/26/1997
290,Amanda,Castro,Portugal,Porto,09/01/1958
291,Vicky,Rodriguez,England,London,10/13/1953
292,Juana,Head,Portugal,Porto,11/22/1965
293,Leopoldo,Rivers,Portugal,Lisbon,06/01/1966
294,Roslyn,Gray,England,Manchester,05/02/1963
295,Jamel,Boyd,Belgium,Brussels,01/27/1942
296,Sean,Mosley,England,Liverpool,10/04/1994
297,Kermit,Pugh,Belgium,Brussels,06/17/1961
298,Lemuel,Gilmore,Ireland,Tralee,05/19/1990
299,Elnora,Jacobs,England,Liverpool,11/01/1955
300,Twila,Matthews,Portugal,Lisbon,11/02/1978
301,Tory,McDowell,Portugal,Porto,01/22/1967
302,Nona,Baldwin,England,London,05/10/1990
303,Lemuel,Decker,England,London,11/24/1955
304,Werner,Rogers,England,Birmingham,01/20/2002
305,Faustino,Figueroa,France,Paris,11/10/1966
306,Jordon,Terrell,Belgium,Brussels,05/09/1965
307,Sydney,Best,Portugal,Braga,07/14/1963
308,Leslie,Yang,Portugal,Braga,04/22/1982
309,Natalia,Dominguez,Ireland,Limerick,04/25/1949
310,Cheri,Merrill,England,London,08/23/1972
311,Gregory,Wilder,Portugal,Lisbon,05/16/1982
312,Ann,Ingram,England,Manchester,04/12/1955
313,Melinda,Lara,Portugal,Porto,10/15/1959
314,Eduardo,Barry,Ireland,Limerick,04/07/1993
315,Aurora,Rowe,Portugal,Lisbon,07/14/1946
316,Wally,Tillman,Belgium,Brussels,04/02/1983
317,Georgina,Chavez,Portugal,Porto,05/12/1965
318,Wyatt,McCarty,England,London,05/11/1970
319,Mitchel,Watson,Belgium,Brussels,07/15/1963
320,Nellie,Watson,Ireland,Tralee,07/25/1967
321,Porter,McCarty,England,Manchester,05/03/1958
322,Vilma,Morton,Portugal,Porto,04/08/1966
323,Rufus,Serrano,Portugal,Porto,07/24/1944
324,Desiree,Bradley,England,London,05/25/1953
325,Duncan,Brooks,Portugal,Lisbon,09/06/1999
326,German,Newman,England,London,08/08/1962
327,Tyson,Hampton,Portugal,Porto,09/06/1967
328,Rashad,Newman,Portugal,Lisbon,03/22/1994
329,Eugene,Carver,Belgium,Brussels,09/07/2001
330,Fidel,Buckley,Portugal,Porto,09/10/1974
331,Jeannie,Hamilton,Portugal,Lisbon,04/26/1974
332,Carrol,Houston,England,Liverpool,02/11/1962
333,Jerrod,Booker,Belgium,Brussels,08/08/1978
334,Zelma,Donovan,Portugal,Porto,09/14/1954
335,Kathie,Dillon,France,Paris,01/02/1994
336,Alphonso,Haley,England,Liverpool,06/19/1975
337,Penelope,Harvey,England,London,01/21/1961
338,Briana,Terrell,England,Liverpool,01/07/1981
339,Janna,Lang,Portugal,Porto,11/13/1985
340,Dwain,Fields,England,Liverpool,04/13/2002
341,Chester,Bishop,England,London,01/07/1991
342,Rubin,Perez,Belgium,Brussels,04/01/1946
343,Garland,Cardenas,England,London,06/04/1995
344,Timmy,McCarthy,England,Liverpool,07/11/1971
345,Maria,Gallegos,England,Liverpool,02/06/1968
346,Avis,Kemp,England,Liverpool,09/09/1967
347,Bruce,Riggs,England,Liverpool,08/08/2002
348,Caleb,Golden,Portugal,Lisbon,11/16/1959
349,Shaun,Harvey,Belgium,Brussels,04/04/1975
350,Freda,McMillan,England,London,07/15/1950
351,Ollie,Farmer,England,Liverpool,04/25/1955
352,Deanne,Cannon,England,Birmingham,05/09/1986
353,Rudy,McDonald,England,Liverpool,08/02/1946
354,Lauren,Bowers,England,London,10/10/1958
355,Haley,Mendoza,England,London,06/10/1944
356,Wilfredo,Caldwell,Portugal,Lisbon,02/15/1982
357,Lane,Maynard,Portugal,Lisbon,02/15/1976
358,Nell,Schmidt,England,London,09/23/1973
359,Donald,Greer,Portugal,Porto,01/14/1947
360,Luigi,Rice,Portugal,Lisbon,07/25/1947
361,Deirdre,Livingston,Portugal,Porto,07/17/1963
362,Justine,Johnston,Portugal,Porto,01/26/1958
363,Isidro,Mullins,Belgium,Antwerp,08/26/1964
364,Adriana,Golden,Ireland,Limerick,02/27/1959
365,Lupe,Lott,England,London,06/22/1943
366,Danilo,Evans,Ireland,Tralee,10/11/1967
367,Peggy,House,England,London,05/24/1988
368,Marsha,Anthony,England,Birmingham,10/25/1953
369,Micheal,Rodriguez,Portugal,Lisbon,09/07/1959
370,Clement,Key,England,Birmingham,01/22/1981
371,Emmanuel,Brock,England,Liverpool,03/08/1973
372,Wm,Shaffer,Ireland,Tralee,02/23/1978
373,Kenneth,Sanders,Ireland,Tralee,07/13/1953
374,Alba,Witt,Ireland,Limerick,02/09/1955
375,Nathanael,Ball,England,Liverpool,02/16/1942
376,Selma,Logan,France,Paris,03/01/1942
377,Leif,United Kingdom,France,Paris,10/23/1974
378,Myrna,Jones,England,Birmingham,08/11/1976
379,Helene,Beasley,England,Liverpool,10/13/1997
380,Jordan,Franco,Ireland,Tralee,10/17/1997
381,Waylon,Ross,Portugal,Porto,11/26/1960
382,Sue,Mullins,Belgium,Brussels,05/11/1944
383,Claudia,Harding,England,Liverpool,04/03/1949
384,Donny,Good,England,Liverpool,02/16/1948
385,Kendall,Lynch,England,Liverpool,10/05/1980
386,Conrad,Moon,Portugal,Lisbon,01/01/1984
387,Jonas,Colon,Portugal,Porto,11/16/1990
388,Buford,King,Belgium,Brussels,06/09/1959
389,Jerry,Allen,Ireland,Limerick,03/12/1987
390,Roxanne,Bonner,England,Birmingham,02/12/1947
391,Stephen,Mosley,France,Paris,11/23/1995
392,Will,Orr,Belgium,Brussels,08/14/1965
393,Otis,Harding,Belgium,Brussels,03/03/2000
394,Kelley,Mejia,Ireland,Tralee,02/25/1986
395,Elba,Peck,Portugal,Porto,01/14/1952
396,Selena,McGee,England,Liverpool,07/03/1967
397,Jude,Koch,England,Manchester,09/17/1993
398,Sean,Hyde,Portugal,Porto,03/12/1971
399,Franklyn,Savage,Ireland,Limerick,08/10/1954
400,Marie,Dennis,Portugal,Lisbon,04/10/1965
401,Arnold,Gross,Belgium,Antwerp,07/22/1972
402,Violet,Richmond,Portugal,Braga,10/22/1955
403,Eula,Mills,Portugal,Braga,03/15/2001
404,Valeria,Eaton,Portugal,Lisbon,05/12/1974
405,Odis,Foster,England,Liverpool,11/04/2001
406,Perry,Clemons,England,Liverpool,06/06/1947
407,John,Thornton,Belgium,Antwerp,03/17/1975
408,Hai,Cotton,Portugal,Lisbon,09/07/1971
409,Darrell,Shields,Portugal,Porto,10/12/1943
410,Columbus,Cabrera,Portugal,Lisbon,08/13/1977
411,Brigitte,Hansen,Belgium,Antwerp,02/04/1977
412,Brittany,Contreras,Belgium,Antwerp,02/08/2002
413,Frankie,Decker,Belgium,Brussels,05/04/1951
414,Patti,Hatfield,France,Paris,03/27/1945
415,Nannie,Sharpe,Portugal,Lisbon,05/21/1945
416,Francine,Finch,Portugal,Porto,08/21/1983
417,Julie,Tucker,England,Liverpool,02/04/1989
418,Kurt,Bauer,Belgium,Brussels,10/20/1977
419,Kelli,Joyner,Ireland,Limerick,05/03/1988
420,Darius,Jackson,Portugal,Porto,06/23/1943
421,Diann,Little,Portugal,Lisbon,08/16/1953
422,Jerry,Graham,Portugal,Lisbon,07/20/1995
423,Anderson,Garrison,England,Liverpool,05/10/1995
424,Billy,Juarez,Belgium,Brussels,01/22/1990
425,Clifton,Rosa,England,Liverpool,07/14/1979
426,Emile,Whitley,England,Manchester,04/09/1953
427,Marquita,Bryan,England,Liverpool,11/23/1962
428,Harriet,Parks,Portugal,Lisbon,06/22/1954
429,Jose,Pitts,England,Liverpool,07/13/1996
430,Betsy,Kennedy,England,Liverpool,06/11/1979
431,Perry,McKenzie,Portugal,Lisbon,08/08/1990
432,Delbert,Bell,Portugal,Porto,07/18/1977
433,Jerrod,White,England,London,05/02/1949
434,Arline,Randall,Portugal,Lisbon,11/22/2002
435,Willy,Hutchinson,Portugal,Lisbon,07/14/1979
436,Jewell,Mueller,Ireland,Tralee,03/18/1975
437,Bethany,Munoz,Belgium,Brussels,04/25/1984
438,Pansy,Joyner,Belgium,Brussels,06/13/1968
439,Tracey,Adkins,Ireland,Limerick,02/10/1998
440,Tonia,Santana,Portugal,Porto,08/20/1965
441,Carol,Lawrence,England,Liverpool,05/19/1981
442,Trina,Roman,Portugal,Porto,06/12/1962
443,Mayra,Valdez,England,London,05/11/2000
444,Tania,Zimmerman,Portugal,Braga,10/11/1957
445,Alvaro,Bradley,Portugal,Lisbon,02/06/1982
446,Devon,Powell,Portugal,Porto,05/25/1964
447,Zackary,Shepherd,Portugal,Lisbon,07/03/1970
448,Eldridge,McMahon,Belgium,Brussels,04/20/1959
449,Rochelle,Bradley,Ireland,Tralee,05/26/1956
450,Jannie,Lowery,Ireland,Tralee,01/22/1984
451,Angelina,Reese,England,London,01/26/1954
452,Petra,Patrick,Portugal,Lisbon,09/25/1988
453,Lee,Mathews,Ireland,Tralee,09/12/1949
454,Flora,Heath,Belgium,Brussels,04/12/1989
455,Delmer,Merrill,Ireland,Tralee,07/09/1996
456,Clare,Britt,Belgium,Brussels,08/20/1984
457,Raphael,McKee,England,Liverpool,08/04/1969
458,Jo,Brennan,Portugal,Lisbon,10/24/1984
459,Jannie,Bowman,England,London,11/16/1959
460,Viola,Nunez,Portugal,Lisbon,11/25/1989
461,Ray,Alston,England,Liverpool,08/22/1995
462,Russel,Gay,Portugal,Lisbon,03/06/1991
463,Young,Carr,Portugal,Braga,09/04/1976
464,Columbus,Gates,England,London,04/22/1964
465,Steven,Rojas,England,London,07/24/1964
466,Patricia,Cohen,Portugal,Braga,09/06/1942
467,Landon,Johns,England,London,06/05/1948
468,Hallie,Gonzalez,Portugal,Porto,01/01/1980
469,Leslie,Norris,England,Manchester,01/20/1965
470,Bud,Deleon,Portugal,Lisbon,08/24/1952
471,Cristobal,Fowler,Portugal,Porto,06/18/1947
472,Clement,Mills,England,Liverpool,04/25/1943
473,Joanna,Solis,Portugal,Porto,04/08/1999
474,Anna,Richmond,Portugal,Lisbon,01/16/1964
475,Daphne,Farley,Portugal,Lisbon,10/19/1944
476,Mai,Hull,Belgium,Brussels,10/19/1972
477,Alfred,Robertson,England,London,02/08/1952
478,Dianna,Rutledge,France,Paris,06/12/1956
479,Luisa,Rice,Portugal,Lisbon,05/24/1991
480,Scott,Coleman,Portugal,Braga,08/02/1992
481,Britt,Olsen,Belgium,Brussels,09/20/1944
482,Samantha,Boone,England,Liverpool,08/09/1998
483,Kirk,Clarke,Belgium,Brussels,01/01/1953
484,Goldie,Nolan,Ireland,Tralee,03/26/1967
485,Scott,Kidd,Ireland,Tralee,09/06/1975
486,Rocco,Patton,Ireland,Limerick,05/14/1970
487,Milagros,Jacobs,England,London,11/08/1998
488,Jody,Thomas,Portugal,Porto,11/03/1950
489,Alonso,Powell,England,Manchester,10/15/1975
490,Cordell,Mays,England,Liverpool,04/17/1994
491,Abe,Barrett,England,London,05/07/1984
492,Lincoln,Stewart,England,Manchester,08/11/1968
493,Bridget,Conway,Portugal,Braga,05/24/1984
494,Earl,Robbins,England,London,09/15/1960
495,Troy,Baird,England,Manchester,10/12/1993
496,Ashley,Bond,Portugal,Porto,09/26/1985
497,Octavio,Garza,England,Liverpool,04/22/1956
498,Erin,Mullen,England,London,04/21/2002
499,Mitchell,Chaney,Portugal,Porto,02/02/1974
500,Kip,Washington,England,London,09/06/2002
501,Jefferson,Alford,Ireland,Limerick,09/25/1942
502,Vaughn,Camacho,Portugal,Lisbon,03/20/1979
503,Sergio,Velazquez,Ireland,Limerick,10/20/1985
504,Pat,Christian,Portugal,Lisbon,10/03/1978
505,Dorthy,Shepherd,Portugal,Lisbon,04/20/1945
506,Damion,Morrow,England,Manchester,01/25/2000
507,Kayla,Stanley,Portugal,Lisbon,06/16/1958
508,Flora,Moreno,Portugal,Porto,06/24/1977
509,Elsa,Levine,Portugal,Porto,01/12/1943
510,Corinne,Cooke,England,Birmingham,01/05/1953
511,Orville,Spears,England,Manchester,02/24/1955
512,Jon,McLaughlin,Portugal,Lisbon,08/10/1978
513,Nina,McCarty,Belgium,Antwerp,01/17/1967
